TitleNumber,Title,WtrPubIndicator,PubType,Participant,Share,IPNameNumber,CurrentAffliation,RegistrationDate,RegistrationOrigin,ISWCNumber,SongviewStatus
48445566,BEEN KAME,W," ",FRAZIER CHRISTOPHER JR,50.00,00369873694,"BMI     ",01/20/2021,WORKS REGISTRATION,T3121295572,Reconciled
48468172,BLACK HARLOW,P,O,SONY/ATV SONGS LLC,50.00,00187062752,"BMI     ",01/17/2021,WORKS REGISTRATION,T3027844260,Reconciled
48468172,BLACK HARLOW,P,O,KNOXTHISDATWAVE PUBLISHING,50.00,01076251565,"BMI     ",01/17/2021,WORKS REGISTRATION,T3027844260,Reconciled
48468172,BLACK HARLOW,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",01/17/2021,WORKS REGISTRATION,T3027844260,Reconciled
48468172,BLACK HARLOW,W," ",ALVES BRANDON ALEXANDER MR,50.00,00856911505,"BMI     ",01/17/2021,WORKS REGISTRATION,T3027844260,Reconciled
48480243,FREE JOE EXOTIC,P,O,SONY ATV SONGS LLC,25.00,00187095633,"BMI     ",04/16/2021,WORKS REGISTRATION,T3091918100,Reconciled
48480243,FREE JOE EXOTIC,P,O,SONY ATV TUNES LLC,50.00,00627786700,"ASCAP   ",04/16/2021,WORKS REGISTRATION,T3091918100,Reconciled
48480243,FREE JOE EXOTIC,P,O,ENRGY BEATS,0.00,01009238093,"ASCAP   ",04/16/2021,WORKS REGISTRATION,T3091918100,Reconciled
48480243,FREE JOE EXOTIC,W," ",BROWN MARLON LAFAYETTE JR,50.00,01013127817,"ASCAP   ",04/16/2021,WORKS REGISTRATION,T3091918100,Reconciled
48480243,FREE JOE EXOTIC,P,O,SUNDAE SONGS BANANA SPLIT,25.00,01084663246,"BMI     ",04/16/2021,WORKS REGISTRATION,T3091918100,Reconciled
48480243,FREE JOE EXOTIC,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",04/16/2021,WORKS REGISTRATION,T3091918100,Reconciled
48480243,FREE JOE EXOTIC,W," ",THOMAS TYREE JAWAN (MR),25.00,00721522675,"BMI     ",04/16/2021,WORKS REGISTRATION,T3091918100,Reconciled
48497367,DOGGIN,W," ",JUSTICE RAYVEN,70.00,00643197340,"ASCAP   ",01/25/2021,WORKS REGISTRATION,T3028650699,Pending Society Review
48497367,DOGGIN,P,O,IPM SONGS,10.00,01171442284,"BMI     ",01/25/2021,WORKS REGISTRATION,T3028650699,Pending Society Review
48497367,DOGGIN,W," ",LOVE SCALES ARMANI DEVANTE,20.00,00803805849,"ASCAP   ",01/25/2021,WORKS REGISTRATION,T3028650699,Pending Society Review
48497367,DOGGIN,W," ",BONNER GARRETT ALEXANDER,20.00,00845450726,"ASCAP   ",01/25/2021,WORKS REGISTRATION,T3028650699,Pending Society Review
48497367,DOGGIN,W," ",SORRELL CASADA AARON (SP ACCT),10.00,00816076637,"BMI     ",01/25/2021,WORKS REGISTRATION,T3028650699,Pending Society Review
48497367,DOGGIN,W," ",NA WILLIAMS (MR),70.00,00674321937,"BMI     ",01/25/2021,WORKS REGISTRATION,T3028650699,Pending Society Review
48664943,FOE MINUTES OF HELL,P,O,SONGTRUST BLVD,33.34,00615755145,"BMI     ",02/11/2021,WORKS REGISTRATION,T3039176900,Reconciled
48664943,FOE MINUTES OF HELL,P,O,IPM SONGS,50.00,01171442284,"BMI     ",02/11/2021,WORKS REGISTRATION,T3039176900,Reconciled
48664943,FOE MINUTES OF HELL,P,O,MUSIC BY XCLUSIVE,16.70,01036295173,"BMI     ",02/11/2021,WORKS REGISTRATION,T3039176900,Reconciled
48664943,FOE MINUTES OF HELL,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",02/11/2021,WORKS REGISTRATION,T3039176900,Reconciled
48664943,FOE MINUTES OF HELL,W," ",WALKER TRAEVON ISAIAH,16.70,01012510926,"BMI     ",02/11/2021,WORKS REGISTRATION,T3039176900,Reconciled
48664943,FOE MINUTES OF HELL,W," ",EBEID KRISTIAN DAVILA,33.34,01071842762,"BMI     ",02/11/2021,WORKS REGISTRATION,T3039176900,Reconciled
48680141,DRIP SQUAD MEMBERS,P,O,CREATE DIGITAL MUSIC,66.64,00780286324,"BMI     ",02/15/2021,WORKS REGISTRATION,T3031766088,Pending Society Review
48680141,DRIP SQUAD MEMBERS,P,O,THE SAUCE FAMILIA,0.00,00874770100,"BMI     ",02/15/2021,WORKS REGISTRATION,T3031766088,Pending Society Review
48680141,DRIP SQUAD MEMBERS,P,O,HARDEST EVA ENT,33.40,01032370310,"BMI     ",02/15/2021,WORKS REGISTRATION,T3031766088,Pending Society Review
48680141,DRIP SQUAD MEMBERS,W," ",SORRELL CASADA AARON (SP ACCT),33.30,00816076637,"BMI     ",02/15/2021,WORKS REGISTRATION,T3031766088,Pending Society Review
48680141,DRIP SQUAD MEMBERS,W," ",DIAZ BRYAN ORLAND,33.34,00773861897,"BMI     ",02/15/2021,WORKS REGISTRATION,T3031766088,Pending Society Review
48680141,DRIP SQUAD MEMBERS,W," ",HERRERA MARIO A JR MR,33.40,00372389827,"BMI     ",02/15/2021,WORKS REGISTRATION,T3031766088,Pending Society Review
48766560,MAN DOWN,P,O,WARNER-TAMERLANE PUBLISHING CORP,50.00,00185314175,"BMI     ",02/18/2021,WORKS REGISTRATION,T3031647442,Reconciled
48766560,MAN DOWN,P,O,IPM SONGS,25.00,01171442284,"BMI     ",02/18/2021,WORKS REGISTRATION,T3031647442,Reconciled
48766560,MAN DOWN,P,O,SONGS OF JACKBOY PUBLISHING LLC,25.00,01146071384,"BMI     ",02/18/2021,WORKS REGISTRATION,T3031647442,Reconciled
48766560,MAN DOWN,W," ",MC CURTIS MARTIN RAFEAL (SP ACCT),50.00,00473414655,"BMI     ",02/18/2021,WORKS REGISTRATION,T3031647442,Reconciled
48766560,MAN DOWN,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",02/18/2021,WORKS REGISTRATION,T3031647442,Reconciled
48766560,MAN DOWN,W," ",DELINCE PIERRE MR,25.00,01057192853,"BMI     ",02/18/2021,WORKS REGISTRATION,T3031647442,Reconciled
49757998,MUTOMBO,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937024,Reconciled
49757998,MUTOMBO,W," ",GULLATT ROBERT LABRAUNTE (MR)(SP ACCT),50.00,00395096129,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937024,Reconciled
49757998,MUTOMBO,P,O,DRUMGOD PUBLISHING (SP ACCT),50.00,01049262267,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937024,Reconciled
49757998,MUTOMBO,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937024,Reconciled
49758008,NO TALKIN,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",04/13/2021,WORKS REGISTRATION,T3303044222,Pending Society Review
49758008,NO TALKIN,P,O,SONGS OF KOBALT MUSIC PUBLISHING,25.00,00401084411,"BMI     ",04/13/2021,WORKS REGISTRATION,T3303044222,Pending Society Review
49758008,NO TALKIN,P,O,WHERE DA KASZ AT,25.00,00584974392,"BMI     ",04/13/2021,WORKS REGISTRATION,T3303044222,Pending Society Review
49758008,NO TALKIN,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",04/13/2021,WORKS REGISTRATION,T3303044222,Pending Society Review
49758008,NO TALKIN,P,O,RYDER JOHNSON PUBLISHING,0.00,01230752879,"BMI     ",04/13/2021,WORKS REGISTRATION,T3303044222,Pending Society Review
49758008,NO TALKIN,W," ",JOHNSON RYDER THORNTON,50.00,00892364306,"BMI     ",04/13/2021,WORKS REGISTRATION,T3303044222,Pending Society Review
49758018,LAME,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937308,Reconciled
49758018,LAME,W," ",JENKINS CRAIG,100.00,00544740745,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937308,Reconciled
49758018,LAME,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937308,Reconciled
49758021,SAY WHOOP,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937251,Reconciled
49758021,SAY WHOOP,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937251,Reconciled
49758021,SAY WHOOP,W," ",JACKSON DARYL KENNETH JR (MR),100.00,00599957158,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937251,Reconciled
49758024,SKUBA RU,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937137,Reconciled
49758024,SKUBA RU,W," ",JENKINS CRAIG,100.00,00544740745,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937137,Reconciled
49758024,SKUBA RU,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937137,Reconciled
49758034,PRESSIN DELUXE ONLY,P,O,SONY ATV SONGS LLC,25.00,00187095633,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937104,Reconciled
49758034,PRESSIN DELUXE ONLY,P,O,KING VON PUBLISHING WORLDWIDE,25.00,01098710337,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937104,Reconciled
49758034,PRESSIN DELUXE ONLY,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937104,Reconciled
49758034,PRESSIN DELUXE ONLY,W," ",BENNETT DAYVON (SP ACCT),25.00,01006481494,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937104,Reconciled
49758034,PRESSIN DELUXE ONLY,W," ",GORDON RAYSHAWN LAMONT (MR),100.00,00648439117,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937104,Reconciled
49758038,NEXT UP FEATURING T GRIZZLEY,P,O,SONY ATV SONGS LLC,25.00,00187095633,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937068,Share and/or Participant Conflict
49758038,NEXT UP FEATURING T GRIZZLEY,W," ",MC CURTIS MARTIN RAFEAL,100.00,00473414655,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937068,Share and/or Participant Conflict
49758038,NEXT UP FEATURING T GRIZZLEY,W," ",WALLACE TERRY SANCHEZ,50.00,00888537273,"ASCAP   ",04/13/2021,WORKS REGISTRATION,T3040937068,Share and/or Participant Conflict
49758038,NEXT UP FEATURING T GRIZZLEY,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040937068,Share and/or Participant Conflict
49758044,WHOLE LOTTA CHOPPAS REMIX FEATURING NICKI MINAJ,W," ",GLENN CECIL LAVEL,25.00,00230423615,"BMI     ",04/13/2021,WORKS REGISTRATION,T3076542462,Pending Society Review
49758044,WHOLE LOTTA CHOPPAS REMIX FEATURING NICKI MINAJ,W," ",GIBSON STEPHEN,25.00,00245823365,"BMI     ",04/13/2021,WORKS REGISTRATION,T3076542462,Pending Society Review
49758044,WHOLE LOTTA CHOPPAS REMIX FEATURING NICKI MINAJ,P,O,SONY ATV SONGS LLC,45.00,00187095633,"BMI     ",04/13/2021,WORKS REGISTRATION,T3076542462,Pending Society Review
49758044,WHOLE LOTTA CHOPPAS REMIX FEATURING NICKI MINAJ,W," ",BLACK MARCUS COLEMAN (MR),15.00,00496775976,"BMI     ",04/13/2021,WORKS REGISTRATION,T3076542462,Pending Society Review
49758044,WHOLE LOTTA CHOPPAS REMIX FEATURING NICKI MINAJ,W," ",MARAJ ONIKA TANYA (SP ACCT),60.00,00477174720,"NA      ",04/13/2021,WORKS REGISTRATION,T3076542462,Pending Society Review
49758044,WHOLE LOTTA CHOPPAS REMIX FEATURING NICKI MINAJ,W," ",SORRELL CASADA AARON (SP ACCT),30.00,00816076637,"BMI     ",04/13/2021,WORKS REGISTRATION,T3076542462,Pending Society Review
49758055,APE MODE,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040936996,Reconciled
49758055,APE MODE,W," ",MC CURTIS MARTIN RAFEAL,100.00,00473414655,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040936996,Reconciled
49758055,APE MODE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",04/13/2021,WORKS REGISTRATION,T3040936996,Reconciled
49804035,CLAP FOR EM,P,O,SONY/ATV SONGS LLC,40.00,00187062752,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,P,O,KOBALT SONGS MUSIC PUBLISHING,7.50,00402826778,"ASCAP   ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,W," ",GEORGE SYDNE RENEE,7.50,00543128863,"ASCAP   ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,P,O,THESE ARE PULSE SONGS,6.25,00739600727,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,P,O,MII BROTHERS MUSIQ,0.00,00633700864,"ASCAP   ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,P,O,BANKROLL BROTHERS MUSIC,25.00,00854199600,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,P,O,94 SOUNDS WORLDWIDE MUSIC,3.13,01065793433,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,P,O,FLO MILLI MUSIC,3.12,01065793629,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,W," ",BANKS TAYLOR (2 - SP ACCT),20.00,00815319643,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,W," ",BANKS JOEL (2 - SP ACCT),30.00,00557804915,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,W," ",SORRELL CASADA AARON (SP ACCT),15.00,00816076637,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,W," ",OKANLAWON EMMANUEL,30.00,00375692713,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49804035,CLAP FOR EM,W," ",CARTER TAMIA MONIQUE SR (MS),12.50,00376820045,"BMI     ",04/02/2021,WORKS REGISTRATION,T3038324168,Pending Society Review
49877039,NO HELP FEAT SADA BABY,W," ",CAZARIN LOUIE GONZALO,33.36,00549938688,"ASCAP   ",04/07/2021,WORKS REGISTRATION,T3038737661,Reconciled
49877039,NO HELP FEAT SADA BABY,P,O,IPM SONGS,33.32,01171442284,"BMI     ",04/07/2021,WORKS REGISTRATION,T3038737661,Reconciled
49877039,NO HELP FEAT SADA BABY,P,O,WARNER CHAPPELL,33.32,01027819556,"NA      ",04/07/2021,WORKS REGISTRATION,T3038737661,Reconciled
49877039,NO HELP FEAT SADA BABY,P,O,EMPTYSET,33.36,01065745937,"ASCAP   ",04/07/2021,WORKS REGISTRATION,T3038737661,Reconciled
49877039,NO HELP FEAT SADA BABY,W," ",SORRELL CASADA AARON (SP ACCT),33.32,00816076637,"BMI     ",04/07/2021,WORKS REGISTRATION,T3038737661,Reconciled
49877039,NO HELP FEAT SADA BABY,W," ",DORRIS BYRON SCOTT SR (MR),33.32,00633544062,"BMI     ",04/07/2021,WORKS REGISTRATION,T3038737661,Reconciled
49901892,BIG STEPPA FEAT SADA BABY,P,O,DJCHOSE PUBLISHING,60.00,00691051356,"ASCAP   ",04/23/2021,WORKS REGISTRATION,T3041883147,Reconciled
49901892,BIG STEPPA FEAT SADA BABY,W," ",PAYNE NORMAN,60.00,00640065185,"ASCAP   ",04/23/2021,WORKS REGISTRATION,T3041883147,Reconciled
49901892,BIG STEPPA FEAT SADA BABY,P,O,IPM SONGS,10.00,01171442284,"BMI     ",04/23/2021,WORKS REGISTRATION,T3041883147,Reconciled
49901892,BIG STEPPA FEAT SADA BABY,P,O,BANG BIZ ENT PUBLISHING,30.00,01032559186,"BMI     ",04/23/2021,WORKS REGISTRATION,T3041883147,Reconciled
49901892,BIG STEPPA FEAT SADA BABY,W," ",SORRELL CASADA AARON (SP ACCT),10.00,00816076637,"BMI     ",04/23/2021,WORKS REGISTRATION,T3041883147,Reconciled
49901892,BIG STEPPA FEAT SADA BABY,W," ",GIVENS FREDRICK II (MR),30.00,00890662309,"BMI     ",04/23/2021,WORKS REGISTRATION,T3041883147,Reconciled
50100370,OFF WHITE WHOOP,P,O,WARNER-TAMERLANE PUBLISHING CORP,50.00,00185314175,"BMI     ",05/12/2021,WORKS REGISTRATION,T3044882153,Reconciled
50100370,OFF WHITE WHOOP,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",05/12/2021,WORKS REGISTRATION,T3044882153,Reconciled
50100370,OFF WHITE WHOOP,W," ",MC CURTIS MARTIN RAFEAL,50.00,00473414655,"BMI     ",05/12/2021,WORKS REGISTRATION,T3044882153,Reconciled
50100370,OFF WHITE WHOOP,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/12/2021,WORKS REGISTRATION,T3044882153,Reconciled
50276575,2K20,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",05/21/2021,WORKS REGISTRATION,T3046447314,Reconciled
50276575,2K20,W," ",JENKINS CRAIG,100.00,00544740745,"BMI     ",05/21/2021,WORKS REGISTRATION,T3046447314,Reconciled
50276575,2K20,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/21/2021,WORKS REGISTRATION,T3046447314,Reconciled
50276576,MOBSTERS,P,O,SONY ATV SONGS LLC,25.00,00187095633,"BMI     ",05/21/2021,WORKS REGISTRATION,T3046447278,Reconciled
50276576,MOBSTERS,P,O,LARON A ROBINSON JR PUBLISHING,50.00,00852446723,"BMI     ",05/21/2021,WORKS REGISTRATION,T3046447278,Reconciled
50276576,MOBSTERS,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",05/21/2021,WORKS REGISTRATION,T3046447278,Reconciled
50276576,MOBSTERS,W," ",ROBINSON LARON ANTWAN JR (MR),50.00,00787676857,"BMI     ",05/21/2021,WORKS REGISTRATION,T3046447278,Reconciled
50276576,MOBSTERS,W," ",LAWSON JUSTIN MR,50.00,01014207226,"BMI     ",05/21/2021,WORKS REGISTRATION,T3046447278,Reconciled
50303059,DRAYMOND,P,O,SONGTRUST BLVD,50.00,00615755145,"BMI     ",05/25/2021,WORKS REGISTRATION,T3047518623,Reconciled
50303059,DRAYMOND,P,O,IPM SONGS,50.00,01171442284,"BMI     ",05/25/2021,WORKS REGISTRATION,T3047518623,Reconciled
50303059,DRAYMOND,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/25/2021,WORKS REGISTRATION,T3047518623,Reconciled
50303059,DRAYMOND,W," ",BROWN RONALD III (MR),50.00,00727788786,"BMI     ",05/25/2021,WORKS REGISTRATION,T3047518623,Reconciled
50524219,305,W," ",UNKNOWN WRITER,50.00,00396710530,"NA      ",06/11/2021,WORKS REGISTRATION,"           ",Pending Society Review
50524219,305,P,O,IPM SONGS,25.00,01171442284,"BMI     ",06/11/2021,WORKS REGISTRATION,"           ",Pending Society Review
50524219,305,P,O,TRAXXFDR PUBLISHING WORLDWIDE,75.00,01090760855,"BMI     ",06/11/2021,WORKS REGISTRATION,"           ",Pending Society Review
50524219,305,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",06/11/2021,WORKS REGISTRATION,"           ",Pending Society Review
50524219,305,W," ",SALINAS MATTHEW ROBERT,25.00,00560776039,"BMI     ",06/11/2021,WORKS REGISTRATION,"           ",Pending Society Review
50581989,ONE OF THOSE,W," ",WILLIAMS MICHAEL,30.00,"           ","NA      ",06/16/2021,WORKS REGISTRATION,"           ",Pending Society Review
50581989,ONE OF THOSE,P,O,TENYOR MUSIC,20.00,00263286262,"BMI     ",06/16/2021,WORKS REGISTRATION,"           ",Pending Society Review
50581989,ONE OF THOSE,P,O,IPM SONGS,15.00,01171442284,"BMI     ",06/16/2021,WORKS REGISTRATION,"           ",Pending Society Review
50581989,ONE OF THOSE,W," ",SORRELL CASADA AARON (SP ACCT),15.00,00816076637,"BMI     ",06/16/2021,WORKS REGISTRATION,"           ",Pending Society Review
50581989,ONE OF THOSE,W," ",MILLER KHALIL MR,100.00,00833004675,"BMI     ",06/16/2021,WORKS REGISTRATION,"           ",Pending Society Review
50581989,ONE OF THOSE,W," ",DUKES ISAIAH G (MR),20.00,00865207721,"BMI     ",06/16/2021,WORKS REGISTRATION,"           ",Pending Society Review
50750740,GAME 7,W," ",UNKNOWN WRITER,166.64,00396710530,"NA      ",07/02/2021,WORKS REGISTRATION,"           ",Pending Society Review
50750740,GAME 7,P,O,IPM SONGS,8.35,01171442284,"BMI     ",07/02/2021,WORKS REGISTRATION,"           ",Pending Society Review
50750740,GAME 7,P,O,MUSIC FOR GT,8.33,01049911059,"BMI     ",07/02/2021,WORKS REGISTRATION,"           ",Pending Society Review
50750740,GAME 7,W," ",SORRELL CASADA AARON (SP ACCT),8.35,00816076637,"BMI     ",07/02/2021,WORKS REGISTRATION,"           ",Pending Society Review
50750740,GAME 7,W," ",THOMAS GARY ALAN MR,8.33,00841496422,"BMI     ",07/02/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754324,TRIPPLE OVER TIME,W," ",UNKNOWN WRITER,166.68,00396710530,"NA      ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754324,TRIPPLE OVER TIME,P,O,IPM SONGS,8.33,01171442284,"BMI     ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754324,TRIPPLE OVER TIME,P,O,MUSIC FOR GT,8.33,01049911059,"BMI     ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754324,TRIPPLE OVER TIME,W," ",SORRELL CASADA AARON (SP ACCT),8.33,00816076637,"BMI     ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754324,TRIPPLE OVER TIME,W," ",THOMAS GARY ALAN MR,8.33,00841496422,"BMI     ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754379,WINNING,W," ",UNKNOWN WRITER,150.00,00396710530,"NA      ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754379,WINNING,P,O,IPM SONGS,12.50,01171442284,"BMI     ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754379,WINNING,P,O,MUSIC FOR GT,12.50,01049911059,"BMI     ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754379,WINNING,W," ",SORRELL CASADA AARON (SP ACCT),12.50,00816076637,"BMI     ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50754379,WINNING,W," ",THOMAS GARY ALAN MR,12.50,00841496422,"BMI     ",07/13/2021,WORKS REGISTRATION,"           ",Pending Society Review
50778196,FASTLANE,P,O,IPM SONGS,25.00,01171442284,"BMI     ",06/22/2021,WORKS REGISTRATION,T3054477220,Reconciled
50778196,FASTLANE,P,O,WORKS OF IPC,25.00,00388108045,"ASCAP   ",06/22/2021,WORKS REGISTRATION,T3054477220,Reconciled
50778196,FASTLANE,W," ",ALVARADO NELSON,25.00,00608327454,"ASCAP   ",06/22/2021,WORKS REGISTRATION,T3054477220,Reconciled
50778196,FASTLANE,P,O,BULLY WIZ PUBLISHING,0.00,01081262679,"ASCAP   ",06/22/2021,WORKS REGISTRATION,T3054477220,Reconciled
50778196,FASTLANE,P,O,TRAXXFDR PUBLISHING WORLDWIDE,50.00,01090760855,"BMI     ",06/22/2021,WORKS REGISTRATION,T3054477220,Reconciled
50778196,FASTLANE,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",06/22/2021,WORKS REGISTRATION,T3054477220,Reconciled
50778196,FASTLANE,W," ",SALINAS MATTHEW ROBERT,50.00,00560776039,"BMI     ",06/22/2021,WORKS REGISTRATION,T3054477220,Reconciled
50812788,WHOLE THANG,W," ",UNKNOWN WRITER,133.30,00396710530,"NA      ",06/23/2021,WORKS REGISTRATION,"           ",Pending Society Review
50812788,WHOLE THANG,P,O,IPM SONGS,16.70,01171442284,"BMI     ",06/23/2021,WORKS REGISTRATION,"           ",Pending Society Review
50812788,WHOLE THANG,P,O,MUSIC FOR GT,16.65,01049911059,"BMI     ",06/23/2021,WORKS REGISTRATION,"           ",Pending Society Review
50812788,WHOLE THANG,W," ",SORRELL CASADA AARON (SP ACCT),16.70,00816076637,"BMI     ",06/23/2021,WORKS REGISTRATION,"           ",Pending Society Review
50812788,WHOLE THANG,W," ",THOMAS GARY ALAN MR,16.65,00841496422,"BMI     ",06/23/2021,WORKS REGISTRATION,"           ",Pending Society Review
50846422,SB5,P,O,SONGS OF UNIVERSAL INC,12.50,00353271280,"BMI     ",07/19/2021,WORKS REGISTRATION,T3047347382,Reconciled
50846422,SB5,P,S,WARNER-TAMERLANE PUBLISHING CORP,50.00,00185314175,"BMI     ",07/19/2021,WORKS REGISTRATION,T3047347382,Reconciled
50846422,SB5,P,O,SONY ATV SONGS LLC,25.00,00187095633,"BMI     ",07/19/2021,WORKS REGISTRATION,T3047347382,Reconciled
50846422,SB5,P,O,EARDRUMMERS ENTERTAINMENT LLC,0.00,00773434623,"NA      ",07/19/2021,WORKS REGISTRATION,T3047347382,Reconciled
50846422,SB5,P,O,BOAT BOY S PUBLISHING,12.50,00821508167,"BMI     ",07/19/2021,WORKS REGISTRATION,T3047347382,Reconciled
50846422,SB5,W," ",GLOADE SAMUEL (SP ACCT),50.00,00692263722,"BMI     ",07/19/2021,WORKS REGISTRATION,T3047347382,Reconciled
50846422,SB5,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",07/19/2021,WORKS REGISTRATION,T3047347382,Reconciled
50846422,SB5,W," ",MCCOLLUM MILES PARKS (MR),25.00,00819974779,"BMI     ",07/19/2021,WORKS REGISTRATION,T3047347382,Reconciled
50856769,BUSINESS OWNER FEAT BAND GANGLONNIE BANDS AND SADA BABY,P,O,UNKNOWN PUBLISHER,16.66,00288936892,"NA      ",07/21/2021,WORKS REGISTRATION,"           ",Reconciled
50856769,BUSINESS OWNER FEAT BAND GANGLONNIE BANDS AND SADA BABY,P,O,WARNER-TAMERLANE PUBLISHING CORP,50.00,00185314175,"BMI     ",07/21/2021,WORKS REGISTRATION,"           ",Reconciled
50856769,BUSINESS OWNER FEAT BAND GANGLONNIE BANDS AND SADA BABY,P,O,SONY ATV SONGS LLC,16.68,00187095633,"BMI     ",07/21/2021,WORKS REGISTRATION,"           ",Reconciled
50856769,BUSINESS OWNER FEAT BAND GANGLONNIE BANDS AND SADA BABY,W," ",BANDGANG LONNIE,16.66,"           ","NA      ",07/21/2021,WORKS REGISTRATION,"           ",Reconciled
50856769,BUSINESS OWNER FEAT BAND GANGLONNIE BANDS AND SADA BABY,W," ",MC CURTIS MARTIN RAFEAL (SP ACCT),50.00,00473414655,"BMI     ",07/21/2021,WORKS REGISTRATION,"           ",Reconciled
